t,MV,PV,DV,MVP,MVI,MVD,MVFF,Man
4.700000000000000000e+01,5.000000000000000000e+01,2.637699999999999889e+01,5.000000000000000000e+01,1.331616391276982654e+02,-1.010370737324532513e+02,1.787543460475498946e+01,0.000000000000000000e+00,1.000000000000000000e+00
4.800000000000000000e+01,5.000000000000000000e+01,2.663500000000000156e+01,5.000000000000000000e+01,1.323199854266653972e+02,-9.861114863116731044e+01,1.629116320450190969e+01,0.000000000000000000e+00,1.000000000000000000e+00
4.900000000000000000e+01,5.000000000000000000e+01,2.669900000000000162e+01,5.000000000000000000e+01,1.316456169332912225e+02,-9.659196368689963208e+01,1.494634675360840603e+01,0.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+01,5.000000000000000000e+01,2.702100000000000080e+01,5.000000000000000000e+01,1.314783317256325574e+02,-9.567322846869076614e+01,1.419489674305821225e+01,0.000000000000000000e+00,1.000000000000000000e+00
5.100000000000000000e+01,5.000000000000000000e+01,2.727899999999999991e+01,5.000000000000000000e+01,1.306366780245996893e+02,-9.338833065230485886e+01,1.275165262770517316e+01,0.000000000000000000e+00,1.000000000000000000e+00
5.200000000000000000e+01,5.000000000000000000e+01,2.734400000000000119e+01,5.000000000000000000e+01,1.299623095312255430e+02,-9.150476924603030682e+01,1.154245971480476030e+01,0.000000000000000000e+00,1.000000000000000000e+00
5.300000000000000000e+01,4.999999999999999289e+01,2.766600000000000037e+01,5.000000000000000000e+01,1.297924104921971491e+02,-9.071105406851005171e+01,1.091864357631289728e+01,0.000000000000000000e+00,1.000000000000000000e+00
5.400000000000000000e+01,4.999999999999999289e+01,2.798799999999999955e+01,5.000000000000000000e+01,1.289507567911643093e+02,-8.855169254766397557e+01,9.600935756499660911e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.500000000000000000e+01,5.000000000000000000e+01,2.818199999999999861e+01,5.000000000000000000e+01,1.281091030901314411e+02,-8.644282167875591938e+01,8.333718588624481782e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.600000000000000000e+01,5.000000000000000711e+01,2.837500000000000000e+01,5.000000000000000000e+01,1.276020198044160026e+02,-8.507457796987371523e+01,7.472558165457718005e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.700000000000000000e+01,5.000000000000000711e+01,2.863299999999999912e+01,5.000000000000000000e+01,1.270975503500702217e+02,-8.374473817792359398e+01,6.647187827853377584e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.800000000000000000e+01,4.999999999999999289e+01,2.895499999999999829e+01,5.000000000000000000e+01,1.264231818566960897e+02,-8.209508174120539081e+01,5.671899884509294942e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.900000000000000000e+01,5.000000000000000000e+01,2.924500000000000099e+01,5.000000000000000000e+01,1.255815281556632215e+02,-8.013675986326636291e+01,4.555231707603141444e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.000000000000000000e+01,4.999999999999999289e+01,2.940599999999999881e+01,5.000000000000000000e+01,1.248235170584597000e+02,-7.839424318494702959e+01,3.570726126487325125e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.100000000000000000e+01,5.000000000000000711e+01,2.960000000000000142e+01,5.000000000000000000e+01,1.244026902079432801e+02,-7.738692780383745173e+01,2.984237595894175588e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.200000000000000000e+01,4.999999999999999289e+01,2.992200000000000060e+01,5.000000000000000000e+01,1.238956069222278273e+02,-7.622366032625026833e+01,2.328053404022434325e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.300000000000000000e+01,5.000000000000000711e+01,3.024399999999999977e+01,5.000000000000000000e+01,1.230539532211949876e+02,-7.439346471897768254e+01,1.339511497782700511e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.400000000000000000e+01,5.000000000000000000e+01,3.024399999999999977e+01,5.000000000000000000e+01,1.222122995201621194e+02,-7.260114710298937268e+01,3.888475828272563994e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.500000000000000000e+01,5.000000000000000000e+01,3.059900000000000020e+01,5.000000000000000000e+01,1.222122995201621194e+02,-7.258624761793943492e+01,3.739480977773188553e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.600000000000000000e+01,5.000000000000000711e+01,3.092099999999999937e+01,5.000000000000000000e+01,1.212843893839302467e+02,-7.065250292915646924e+01,-6.318864547737705895e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.700000000000000000e+01,5.000000000000000000e+01,3.121099999999999852e+01,5.000000000000000000e+01,1.204427356828973927e+02,-6.893572343046348294e+01,-1.507012252433911570e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.800000000000000000e+01,5.000000000000000711e+01,3.153300000000000125e+01,5.000000000000000000e+01,1.196847245856938997e+02,-6.742549394445462951e+01,-2.259230641239263537e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.900000000000000000e+01,5.000000000000000711e+01,3.179100000000000037e+01,5.000000000000000000e+01,1.188430708846610315e+02,-6.577106944409038647e+01,-3.072001440570640174e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.000000000000000000e+01,5.000000000000000711e+01,3.204899999999999949e+01,5.000000000000000000e+01,1.181687023912868852e+02,-6.449382348797614384e+01,-3.674878903310736078e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.100000000000000000e+01,5.000000000000000000e+01,3.217799999999999727e+01,5.000000000000000000e+01,1.174943338979127390e+02,-6.323967800654590121e+01,-4.254655891366839526e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.200000000000000000e+01,5.000000000000000000e+01,3.250000000000000000e+01,5.000000000000000000e+01,1.171571496512256658e+02,-6.270522582410732326e+01,-4.451923827118339894e+00,0.000000000000000000e+00,1.000000000000000000e+00
