t,MV,PV,DV,MVP,MVI,MVD,MVFF,Man
7.580000000000000000e+02,5.000000000000000000e+01,7.858400000000000318e+01,5.000000000000000000e+01,2.199800480711959949e+01,7.371439858649505794e+00,2.063055533423089472e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.590000000000000000e+02,5.000000000000000000e+01,7.858400000000000318e+01,5.000000000000000000e+01,2.199800480711959949e+01,8.161941495664532198e+00,1.984005369721586831e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.600000000000000000e+02,5.000000000000000000e+01,7.858400000000000318e+01,5.000000000000000000e+01,2.199800480711959949e+01,8.922153456614147160e+00,1.907984173626625335e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.610000000000000000e+02,5.000000000000000000e+01,7.858400000000000318e+01,5.000000000000000000e+01,2.199800480711959949e+01,9.653236351967937168e+00,1.834875884091246334e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.620000000000000000e+02,5.000000000000000000e+01,7.858400000000000318e+01,5.000000000000000000e+01,2.199800480711959949e+01,1.035630632104766136e+01,1.764568887183273915e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.630000000000000000e+02,5.000000000000000000e+01,7.858400000000000318e+01,5.000000000000000000e+01,2.199800480711959949e+01,1.103243673602961294e+01,1.696955845685078756e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.640000000000000000e+02,5.000000000000000000e+01,7.858400000000000318e+01,5.000000000000000000e+01,2.199800480711959949e+01,1.168265984065467578e+01,1.631933535222572473e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.650000000000000000e+02,5.000000000000000000e+01,7.858400000000000318e+01,5.000000000000000000e+01,2.199800480711959949e+01,1.230796832614787917e+01,1.569402686673252134e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.660000000000000000e+02,5.000000000000000000e+01,7.858400000000000318e+01,5.000000000000000000e+01,2.199800480711959949e+01,1.290931684675338964e+01,1.509267834612701087e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.670000000000000000e+02,5.000000000000000000e+01,7.858400000000000318e+01,5.000000000000000000e+01,2.199800480711959949e+01,1.348762347719870291e+01,1.451437171568169759e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.680000000000000000e+02,5.000000000000000000e+01,7.858400000000000318e+01,5.000000000000000000e+01,2.199800480711959949e+01,1.404377111431313097e+01,1.395822407856726954e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.690000000000000000e+02,5.000000000000000000e+01,7.858400000000000318e+01,5.000000000000000000e+01,2.199800480711959949e+01,1.457860882494043686e+01,1.342338636793996365e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.700000000000000000e+02,5.000000000000000000e+01,7.858400000000000318e+01,5.000000000000000000e+01,2.199800480711959949e+01,1.509295314220344686e+01,1.290904205067695365e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.710000000000000000e+02,5.000000000000000000e+01,7.864799999999999613e+01,5.000000000000000000e+01,2.199800480711959949e+01,1.558758931209966470e+01,1.241440588078073581e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.720000000000000000e+02,5.000000000000000000e+01,7.858400000000000318e+01,5.000000000000000000e+01,2.183071959946091667e+01,1.640930807232330579e+01,1.175997232821577931e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.730000000000000000e+02,5.000000000000000000e+01,7.864799999999999613e+01,5.000000000000000000e+01,2.199800480711959949e+01,1.651387972156452122e+01,1.148811547131587751e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.740000000000000000e+02,5.000000000000000000e+01,7.858400000000000318e+01,5.000000000000000000e+01,2.183071959946091667e+01,1.730010578306190183e+01,1.086917461747718150e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.750000000000000000e+02,5.000000000000000000e+01,7.861599999999999966e+01,5.000000000000000000e+01,2.199800480711959949e+01,1.737054470842924303e+01,1.063145048445115926e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.760000000000000000e+02,5.000000000000000000e+01,7.864799999999999613e+01,5.000000000000000000e+01,2.191436220329025630e+01,1.795092812070983257e+01,1.013470967599991113e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.770000000000000000e+02,4.999999999999999289e+01,7.874500000000000455e+01,5.000000000000000000e+01,2.183071959946091667e+01,1.851227789982392125e+01,9.657002500715160309e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.780000000000000000e+02,5.000000000000000000e+01,7.881000000000000227e+01,5.000000000000000000e+01,2.157717795660316895e+01,1.940676574402141341e+01,9.016056299375417638e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.790000000000000000e+02,5.000000000000000000e+01,7.884199999999999875e+01,5.000000000000000000e+01,2.140727891757480350e+01,2.010367664248551733e+01,8.489044439939677389e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.800000000000000000e+02,5.000000000000000000e+01,7.881000000000000227e+01,5.000000000000000000e+01,2.132363631374546031e+01,2.060196941503780721e+01,8.074394271216734253e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.810000000000000000e+02,5.000000000000000000e+01,7.890600000000000591e+01,5.000000000000000000e+01,2.140727891757480350e+01,2.073833844405331917e+01,7.854382638371875558e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.820000000000000000e+02,5.000000000000000000e+01,7.890600000000000591e+01,5.000000000000000000e+01,2.115635110608673841e+01,2.155834844040432685e+01,7.285300453508934737e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.830000000000000000e+02,5.000000000000000000e+01,7.890600000000000591e+01,5.000000000000000000e+01,2.115635110608673841e+01,2.183749952680719986e+01,7.006149367106062620e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.840000000000000000e+02,5.000000000000000000e+01,7.890600000000000591e+01,5.000000000000000000e+01,2.115635110608673841e+01,2.210595437226061577e+01,6.737694521652644930e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.850000000000000000e+02,4.999999999999999289e+01,7.890600000000000591e+01,5.000000000000000000e+01,2.115635110608673841e+01,2.236412282496514692e+01,6.479526068948113782e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.860000000000000000e+02,4.999999999999999289e+01,7.890600000000000591e+01,5.000000000000000000e+01,2.115635110608673841e+01,2.261239902895497877e+01,6.231249864958281925e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.870000000000000000e+02,5.000000000000000000e+01,7.890600000000000591e+01,5.000000000000000000e+01,2.115635110608673841e+01,2.285116202583495948e+01,5.992486868078303885e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.880000000000000000e+02,5.000000000000000000e+01,7.890600000000000591e+01,5.000000000000000000e+01,2.115635110608673841e+01,2.308077633346084312e+01,5.762872560452418469e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.890000000000000000e+02,5.000000000000000000e+01,7.890600000000000591e+01,5.000000000000000000e+01,2.115635110608673841e+01,2.330159250244626534e+01,5.542056391466997134e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.900000000000000000e+02,5.000000000000000000e+01,7.890600000000000591e+01,5.000000000000000000e+01,2.115635110608673841e+01,2.351394765134597264e+01,5.329701242567289832e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.910000000000000000e+02,5.000000000000000000e+01,7.890600000000000591e+01,5.000000000000000000e+01,2.115635110608673841e+01,2.371816598133246146e+01,5.125482912580801909e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.920000000000000000e+02,5.000000000000000000e+01,7.890600000000000591e+01,5.000000000000000000e+01,2.115635110608673841e+01,2.391455927115170965e+01,4.929089622761552825e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.930000000000000000e+02,5.000000000000000000e+01,7.890600000000000591e+01,5.000000000000000000e+01,2.115635110608673841e+01,2.410342735311369466e+01,4.740221540799567812e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.940000000000000000e+02,5.000000000000000000e+01,7.890600000000000591e+01,5.000000000000000000e+01,2.115635110608673841e+01,2.428505857084434538e+01,4.558590323068916206e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.950000000000000000e+02,5.000000000000000000e+01,7.890600000000000591e+01,5.000000000000000000e+01,2.115635110608673841e+01,2.445973021949782122e+01,4.383918674415442140e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.960000000000000000e+02,5.000000000000000000e+01,7.890600000000000591e+01,5.000000000000000000e+01,2.115635110608673841e+01,2.462770896910113549e+01,4.215939924812125206e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.970000000000000000e+02,5.000000000000000000e+01,7.890600000000000591e+01,5.000000000000000000e+01,2.115635110608673841e+01,2.478925127167751441e+01,4.054397622235748955e+00,0.000000000000000000e+00,1.000000000000000000e+00
